"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3010000","102","2005","00013","유흥주점영업","20050825","비엠(BM)노래크럽","서울특별시 중구 수표로 22-14 2층 (충무로3가)","서울특별시 중구 충무로3가  24번지 5호  지상2층","88.17","010*******","20200515","","20050825","필동","","","","간이주점","","","","","","","비대상","","지상","","","","","","","","","6.20","42.52","0.00","36.45","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00013","","","","","","내국인","대한민국"
"3010000","102","2005","00013","유흥주점영업","20050825","구찌노래짱","서울특별시 중구 수표로 22-14 2층 (충무로3가)","서울특별시 중구 충무로3가  24번지 5호  지상2층","88.17","010*******","20200515","","20050825","필동","","","","간이주점","","","","","","","비대상","","지상","","","","","","","","","6.20","42.52","0.00","36.45","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00013","","","","","","내국인","대한민국"
"3010000","102","2005","00013","유흥주점영업","20050825","비엠(BM)노래크럽","서울특별시 중구 수표로 22-14 2층 (충무로3가)","서울특별시 중구 충무로3가  24번지 5호  지상2층","88.17","010*******","20181127","","20050825","필동","","","","간이주점","","","","","","","비대상","","지상","","","","","","","","","6.20","42.52","0.00","36.45","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00013","","","","","","내국인","대한민국"
"3010000","102","2005","00013","유흥주점영업","20050825","구찌노래짱","서울특별시 중구 수표로 22-14 2층 (충무로3가)","서울특별시 중구 충무로3가  24번지 5호  지상2층","88.17","010*******","20181127","","20050825","필동","","","","간이주점","","","","","","","비대상","","지상","","","","","","","","","6.20","42.52","0.00","36.45","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00013","","","","","","내국인","대한민국"
"3010000","102","2005","00013","유흥주점영업","20050825","비엠(BM)노래크럽","서울특별시 중구 수표로 22-14 2층 (충무로3가)","서울특별시 중구 충무로3가  24번지 5호  지상2층","88.17","010*******","20150730","","20050825","필동","","","","간이주점","","","","","","","비대상","","지상","","","","","","","","","6.20","42.52","0.00","36.45","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00013","","","","","","내국인","대한민국"
"3010000","102","2005","00013","유흥주점영업","20050825","구찌노래짱","서울특별시 중구 수표로 22-14 2층 (충무로3가)","서울특별시 중구 충무로3가  24번지 5호  지상2층","88.17","010*******","20150730","","20050825","필동","","","","간이주점","","","","","","","비대상","","지상","","","","","","","","","6.20","42.52","0.00","36.45","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00013","","","","","","내국인","대한민국"
"3010000","102","2005","00015","유흥주점영업","20051123","사계절","서울특별시 중구 충무로2길 1 (충무로3가(지상2층))","서울특별시 중구 충무로3가  34번지 8호  (지상2층)","","  0222538004  ","20110829","","20051123","필동","","","","간이주점","2","2","0","0","2","20110921","비대상","상수도전용","지상","0","0","","","","","","","11.00","","","","2.00","12.00","","34.01","","","","","3010000-102-2005-00015","","","","","","내국인","대한민국"
"3010000","102","2005","00018","유흥주점영업","20051226","큐노래클럽","서울특별시 중구 퇴계로27길 45 (충무로3가(지상2층))","서울특별시 중구 충무로3가  24번지 6호  (지상2층)","86.20","  0222630204  ","20160701","","20051226","필동","","","","간이주점","2","2","0","0","0","","비대상","","지상2층이상","0","0","","","","","","","3.10","40.00","0.00","37.90","5.20","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00018","","","","","","내국인","대한민국"
"3010000","102","2008","00001","유흥주점영업","20080103","영화노래짱","서울특별시 중구 수표로6길 32 (충무로3가(지상3층))","서울특별시 중구 충무로3가  56번지 1호  (지상3층)","","  0222743378  ","20190619","","20080104","필동","","","","룸살롱","","","","","","","비대상","","지상2층이상","","","","","","","","","5.65","68.21","","15.79","3.80","","","","","","","","3010000-102-2008-00001","","","","","","내국인","대한민국"
"3010000","102","2008","00001","유흥주점영업","20080103","썸노래짱","서울특별시 중구 수표로6길 32 (충무로3가(지상3층))","서울특별시 중구 충무로3가  56번지 1호  (지상3층)","","  0222743378  ","20190619","","20080104","필동","","","","룸살롱","","","","","","","비대상","","지상2층이상","","","","","","","","","5.65","68.21","","15.79","3.80","","","","","","","","3010000-102-2008-00001","","","","","","내국인","대한민국"
"3010000","102","2008","00001","유흥주점영업","20080103","영화노래짱","서울특별시 중구 수표로6길 32 (충무로3가(지상3층))","서울특별시 중구 충무로3가  56번지 1호  (지상3층)","","  0222743378  ","20120410","","20080104","필동","","","","룸살롱","","","","","","","비대상","","지상2층이상","","","","","","","","","5.65","68.21","","15.79","3.80","","","","","","","","3010000-102-2008-00001","","","","","","내국인","대한민국"
"3010000","102","2008","00001","유흥주점영업","20080103","썸노래짱","서울특별시 중구 수표로6길 32 (충무로3가(지상3층))","서울특별시 중구 충무로3가  56번지 1호  (지상3층)","","  0222743378  ","20120410","","20080104","필동","","","","룸살롱","","","","","","","비대상","","지상2층이상","","","","","","","","","5.65","68.21","","15.79","3.80","","","","","","","","3010000-102-2008-00001","","","","","","내국인","대한민국"
"3010000","102","2008","00011","유흥주점영업","20080717","좋은날","서울특별시 중구 수표로6길 25 2층 (충무로3가 남정빌딩)","서울특별시 중구 충무로3가  25번지 12호  ","","000222669770  ","20190822","","20080717","필동","","","","룸살롱","2","2","","","5","","비대상","상수도전용","지상","","","","","","","","","4.50","50.14","","4.56","4.61","","","25.97","","","","","3010000-102-2008-00011","","","","","","내국인","대한민국"
"3010000","102","2008","00011","유흥주점영업","20080717","좋은날","서울특별시 중구 수표로6길 25 2층 (충무로3가 남정빌딩)","서울특별시 중구 충무로3가  25번지 12호  ","","000222669770  ","20190321","","20080717","필동","","","","룸살롱","2","2","","","5","","비대상","상수도전용","지상","","","","","","","","","4.50","50.14","","4.56","4.61","","","25.97","","","","","3010000-102-2008-00011","","","","","","내국인","대한민국"
"3010000","102","2008","00011","유흥주점영업","20080717","좋은날","서울특별시 중구 수표로6길 25 2층 (충무로3가 남정빌딩)","서울특별시 중구 충무로3가  25번지 12호  ","","000222669770  ","20190219","","20080717","필동","","","","룸살롱","2","2","","","5","","비대상","상수도전용","지상","","","","","","","","","4.50","50.14","","4.56","4.61","","","25.97","","","","","3010000-102-2008-00011","","","","","","내국인","대한민국"
"3010000","102","2008","00011","유흥주점영업","20080717","좋은날","서울특별시 중구 수표로6길 25 2층 (충무로3가 남정빌딩)","서울특별시 중구 충무로3가  25번지 12호  ","","000222669770  ","20151228","","20080717","필동","","","","룸살롱","2","2","","","5","","비대상","상수도전용","지상","","","","","","","","","4.50","50.14","","4.56","4.61","","","25.97","","","","","3010000-102-2008-00011","","","","","","내국인","대한민국"
"3010000","102","2011","00004","유흥주점영업","20110520","투투","서울특별시 중구 수표로2길 23 2층 (충무로3가)","서울특별시 중구 충무로3가  57번지 24호  2층","","010*******","20111216","","20110520","필동","20120525","행정처분","건물주 직권취소요청에 따라 직권말소(위생과-714412.5.25)","룸살롱","","","","","","","비대상","","지상","","","","","","","","","3.30","59.20","","70.87","12.80","","9.57","","","","","","3010000-102-2011-00004","","","","","","내국인","대한민국"
"3010000","102","2011","00005","유흥주점영업","20110704","굿모닝","서울특별시 중구 수표로6길 25-1 (충무로3가지하1층)","서울특별시 중구 충무로3가  25번지 2호  지하1층","","010*******","20131021","","20110704","필동","","","","기타","","","1","1","2","","비대상","","지하","","","","","","","","","2.25","33.08","","6.87","","3.00","","","","","","","3010000-102-2011-00005","","","","","","내국인","대한민국"
"3010000","102","2011","00007","유흥주점영업","20110708","비타민노래카페","서울특별시 중구 수표로2길 5 (충무로3가 2층)","서울특별시 중구 충무로3가  59번지 11호  2층","","","20180703","","20110708","필동","","","","기타","","","","","","","비대상","","지상","","","","","","","","","","","","98.66","","","","","","","","","3010000-102-2011-00007","","","","","","내국인","대한민국"
"3010000","102","2011","00007","유흥주점영업","20110708","비타민노래카페","서울특별시 중구 수표로2길 5 (충무로3가 2층)","서울특별시 중구 충무로3가  59번지 11호  2층","","","20110708","","20110708","필동","","","","기타","","","","","","","비대상","","지상","","","","","","","","","","","","98.66","","","","","","","","","3010000-102-2011-00007","","","","","","내국인","대한민국"
"3010000","102","2012","00001","유흥주점영업","20120220","수노래","서울특별시 중구 충무로 20-1 지하1층 (충무로3가)","서울특별시 중구 충무로3가  33번지 1호  ","","011*******","20190419","","20120220","필동","","","","간이주점","","","","","","","비대상","","지하","","","","","","","","","3.00","33.54","","43.42","3.00","","","","","","","","3010000-102-2012-00001","","","","","","내국인","대한민국"
"3010000","102","2012","00001","유흥주점영업","20120220","수노래","서울특별시 중구 충무로 20-1 지하1층 (충무로3가)","서울특별시 중구 충무로3가  33번지 1호  ","","011*******","20180403","","20120220","필동","","","","간이주점","","","","","","","비대상","","지하","","","","","","","","","3.00","33.54","","43.42","3.00","","","","","","","","3010000-102-2012-00001","","","","","","내국인","대한민국"
"3010000","102","2012","00001","유흥주점영업","20120220","수노래","서울특별시 중구 충무로 20-1 지하1층 (충무로3가)","서울특별시 중구 충무로3가  33번지 1호  ","","011*******","20170918","","20120220","필동","","","","간이주점","","","","","","","비대상","","지하","","","","","","","","","3.00","33.54","","43.42","3.00","","","","","","","","3010000-102-2012-00001","","","","","","내국인","대한민국"
"3010000","102","2013","00001","유흥주점영업","20130218","블랙","서울특별시 중구 수표로2길 15 (충무로3가 지하1층)","서울특별시 중구 충무로3가  59번지 6호  지하1층","","011*******","20170323","","20130218","필동","","","","기타","","","1","1","5","","비대상","상수도전용","지하","","","","","","","","","3.00","46.28","","34.62","2.45","","","","","","","","3010000-102-2013-00001","","","","","","내국인","대한민국"
"3010000","102","2014","00001","유흥주점영업","20140207","바나나","서울특별시 중구 퇴계로31길 14 (충무로3가 지하1층)","서울특별시 중구 충무로3가  51번지 8호  지하1층","","010*******","20150507","","20140207","필동","","","","룸살롱","","","1","1","1","","비대상","상수도전용","지하","","","","","","","","","4.00","34.30","","30.51","4.80","","","","","","","","3010000-102-2014-00001","","","","","","내국인","대한민국"
